=========================================
RUN METADATA
=========================================
--- MongoDB ---
id   pipeline_name   run_id                    query_name   execution_time   batch_size   total_records   num_batches   avg_batch_size       malformed_count   executed_at             
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
4    MongoDB         mongodb-20260428-151122   query1       0.887            50000        3461613         70            49451.614285714284   1                 2026-04-28 15:11:53.0   
5    MongoDB         mongodb-20260428-151122   query2       2.405            50000        3461613         70            49451.614285714284   1                 2026-04-28 15:11:56.0   
6    MongoDB         mongodb-20260428-151122   query3       1.04             50000        3461613         70            49451.614285714284   1                 2026-04-28 15:11:57.0   

--- MapReduce ---
id   pipeline_name   run_id                      query_name   execution_time   batch_size   total_records   num_batches   avg_batch_size       malformed_count   executed_at             
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
1    MapReduce       mapreduce-20260428-151021   query1       5.655            50000        3461613         70            49451.614285714284   1                 2026-04-28 15:10:43.0   
2    MapReduce       mapreduce-20260428-151021   query2       5.266            50000        3461613         70            49451.614285714284   1                 2026-04-28 15:10:49.0   
3    MapReduce       mapreduce-20260428-151021   query3       5.235            50000        3461613         70            49451.614285714284   1                 2026-04-28 15:10:54.0   

--- ApachePig ---
N/A

--- ApacheHive ---
N/A


=========================================
QUERY 1 RESULTS (Daily Traffic Summary)
=========================================
--- MongoDB ---
id    pipeline_name   run_id                    execution_time   log_date     status_code   request_count   total_bytes   
2651   MongoDB         mongodb-20260428-151122   1.04             1995-08-28   8          11                    2169                  0.005071461502996773    9                      
2652   MongoDB         mongodb-20260428-151122   1.04             1995-08-28   9          10                    2950                  0.003389830508474576    5                      
2653   MongoDB         mongodb-20260428-151122   1.04             1995-08-28   10         20                    2988                  0.006693440428380187    11                     
2654   MongoDB         mongodb-20260428-151122   1.04             1995-08-28   11         26                    3400                  0.007647058823529412    10                     
2655   MongoDB         mongodb-20260428-151122   1.04             1995-08-28   12         33                    3680                  0.008967391304347826    20                     
2656   MongoDB         mongodb-20260428-151122   1.04             1995-08-28   13         18                    3852                  0.004672897196261682    9                      
2657   MongoDB         mongodb-20260428-151122   1.04             1995-08-28   14         14                    3581                  0.003909522479754258    9                      
2658   MongoDB         mongodb-20260428-151122   1.04             1995-08-28   15         30                    4452                  0.006738544474393531    18                     
2659   MongoDB         mongodb-20260428-151122   1.04             1995-08-28   16         17                    3833                  0.004435168275502218    14                     
2660   MongoDB         mongodb-20260428-151122   1.04             1995-08-28   17         34                    3013                  0.011284434118818453    8                      
2661   MongoDB         mongodb-20260428-151122   1.04             1995-08-28   18         13                    2188                  0.005941499085923218    9                      
2662   MongoDB         mongodb-20260428-151122   1.04             1995-08-28   19         11                    1894                  0.005807814149947202    7                      
2663   MongoDB         mongodb-20260428-151122   1.04             1995-08-28   20         17                    2027                  0.008386778490379871    9                      
2664   MongoDB         mongodb-20260428-151122   1.04             1995-08-28   21         14                    2239                  0.006252791424743189    9                      
2665   MongoDB         mongodb-20260428-151122   1.04             1995-08-28   22         17                    2000                  0.0085                  10                     
2666   MongoDB         mongodb-20260428-151122   1.04             1995-08-28   23         15                    2026                  0.007403751233958539    9                      
2667   MongoDB         mongodb-20260428-151122   1.04             1995-08-29   0          15                    1584                  0.00946969696969697     8                      
2668   MongoDB         mongodb-20260428-151122   1.04             1995-08-29   1          19                    1604                  0.011845386533665835    9                      
2669   MongoDB         mongodb-20260428-151122   1.04             1995-08-29   2          5                     900                   0.005555555555555556    4                      
2670   MongoDB         mongodb-20260428-151122   1.04             1995-08-29   3          10                    1207                  0.008285004142502071    7                      
2671   MongoDB         mongodb-20260428-151122   1.04             1995-08-29   4          11                    1089                  0.010101010101010102    4                      
2672   MongoDB         mongodb-20260428-151122   1.04             1995-08-29   5          12                    1324                  0.00906344410876133     7                      
2673   MongoDB         mongodb-20260428-151122   1.04             1995-08-29   6          1                     1395                  7.168458781362007E-4    1                      
2674   MongoDB         mongodb-20260428-151122   1.04             1995-08-29   7          22                    2202                  0.009990917347865577    9                      
2675   MongoDB         mongodb-20260428-151122   1.04             1995-08-29   8          13                    2641                  0.004922377887163953    8                      
2676   MongoDB         mongodb-20260428-151122   1.04             1995-08-29   9          16                    3026                  0.005287508261731659    8                      
2677   MongoDB         mongodb-20260428-151122   1.04             1995-08-29   10         22                    4016                  0.005478087649402391    11                     
2678   MongoDB         mongodb-20260428-151122   1.04             1995-08-29   11         19                    4277                  0.004442366144493804    14                     
2679   MongoDB         mongodb-20260428-151122   1.04             1995-08-29   12         37                    4867                  0.007602219026094103    17                     
2680   MongoDB         mongodb-20260428-151122   1.04             1995-08-29   13         40                    5021                  0.007966540529774946    19                     
2681   MongoDB         mongodb-20260428-151122   1.04             1995-08-29   14         19                    4841                  0.003924808923776079    12                     
2682   MongoDB         mongodb-20260428-151122   1.04             1995-08-29   15         26                    5607                  0.004637060816836098    20                     
2683   MongoDB         mongodb-20260428-151122   1.04             1995-08-29   16         30                    4269                  0.007027406886858749    18                     
2684   MongoDB         mongodb-20260428-151122   1.04             1995-08-29   17         24                    3365                  0.00713224368499257     19                     
2685   MongoDB         mongodb-20260428-151122   1.04             1995-08-29   18         12                    2767                  0.0043368268883267076   8                      
2686   MongoDB         mongodb-20260428-151122   1.04             1995-08-29   19         6                     2168                  0.0027675276752767526   4                      
2687   MongoDB         mongodb-20260428-151122   1.04             1995-08-29   20         18                    2411                  0.007465781833264205    9                      
2688   MongoDB         mongodb-20260428-151122   1.04             1995-08-29   21         18                    2786                  0.006460875807609476    12                     
2689   MongoDB         mongodb-20260428-151122   1.04             1995-08-29   22         8                     2225                  0.0035955056179775282   5                      
2690   MongoDB         mongodb-20260428-151122   1.04             1995-08-29   23         31                    2396                  0.01293823038397329     14                     
2691   MongoDB         mongodb-20260428-151122   1.04             1995-08-30   0          22                    1985                  0.011083123425692695    12                     
2692   MongoDB         mongodb-20260428-151122   1.04             1995-08-30   1          8                     1118                  0.007155635062611807    7                      
2693   MongoDB         mongodb-20260428-151122   1.04             1995-08-30   2          78                    1366                  0.05710102489019034     7                      
2694   MongoDB         mongodb-20260428-151122   1.04             1995-08-30   3          9                     1200                  0.0075                  4                      
2695   MongoDB         mongodb-20260428-151122   1.04             1995-08-30   4          9                     1357                  0.006632277081798084    4                      
2696   MongoDB         mongodb-20260428-151122   1.04             1995-08-30   5          7                     1160                  0.00603448275862069     6                      
2697   MongoDB         mongodb-20260428-151122   1.04             1995-08-30   6          1                     1536                  6.510416666666666E-4    1                      
2698   MongoDB         mongodb-20260428-151122   1.04             1995-08-30   7          5                     2358                  0.0021204410517387615   4                      
2699   MongoDB         mongodb-20260428-151122   1.04             1995-08-30   8          20                    3936                  0.00508130081300813     15                     
2700   MongoDB         mongodb-20260428-151122   1.04             1995-08-30   9          28                    4458                  0.006280843427545985    13                     
2701   MongoDB         mongodb-20260428-151122   1.04             1995-08-30   10         17                    4914                  0.0034595034595034596   11                     
2702   MongoDB         mongodb-20260428-151122   1.04             1995-08-30   11         18                    4759                  0.003782307207396512    14                     
2703   MongoDB         mongodb-20260428-151122   1.04             1995-08-30   12         14                    4401                  0.003181095205635083    10                     
2704   MongoDB         mongodb-20260428-151122   1.04             1995-08-30   13         37                    5204                  0.007109915449654112    19                     
2705   MongoDB         mongodb-20260428-151122   1.04             1995-08-30   14         27                    5223                  0.005169442848937392    20                     
2706   MongoDB         mongodb-20260428-151122   1.04             1995-08-30   15         26                    5919                  0.004392633890859942    17                     
2707   MongoDB         mongodb-20260428-151122   1.04             1995-08-30   16         17                    5258                  0.003233168505135032    11                     
2708   MongoDB         mongodb-20260428-151122   1.04             1995-08-30   17         40                    4427                  0.00903546419697312     12                     
2709   MongoDB         mongodb-20260428-151122   1.04             1995-08-30   18         25                    2963                  0.008437394532568343    11                     
2710   MongoDB         mongodb-20260428-151122   1.04             1995-08-30   19         28                    3161                  0.008857956342929452    16                     
2711   MongoDB         mongodb-20260428-151122   1.04             1995-08-30   20         31                    3472                  0.008928571428571428    18                     
2712   MongoDB         mongodb-20260428-151122   1.04             1995-08-30   21         16                    3069                  0.005213424568263278    10                     
2713   MongoDB         mongodb-20260428-151122   1.04             1995-08-30   22         61                    3860                  0.015803108808290157    20                     
2714   MongoDB         mongodb-20260428-151122   1.04             1995-08-30   23         51                    3537                  0.01441899915182358     16                     
2715   MongoDB         mongodb-20260428-151122   1.04             1995-08-31   0          21                    2586                  0.008120649651972157    14                     
2716   MongoDB         mongodb-20260428-151122   1.04             1995-08-31   1          20                    2046                  0.009775171065493646    11                     
2717   MongoDB         mongodb-20260428-151122   1.04             1995-08-31   2          13                    2215                  0.005869074492099322    7                      
2718   MongoDB         mongodb-20260428-151122   1.04             1995-08-31   3          9                     2036                  0.0044204322200392925   7                      
2719   MongoDB         mongodb-20260428-151122   1.04             1995-08-31   4          9                     2181                  0.0041265474552957355   6                      
2720   MongoDB         mongodb-20260428-151122   1.04             1995-08-31   5          11                    2006                  0.005483549351944167    8                      
2721   MongoDB         mongodb-20260428-151122   1.04             1995-08-31   6          12                    2702                  0.0044411547002220575   9                      
2722   MongoDB         mongodb-20260428-151122   1.04             1995-08-31   7          20                    4557                  0.004388852315119597    15                     
2723   MongoDB         mongodb-20260428-151122   1.04             1995-08-31   8          25                    4840                  0.005165289256198347    12                     
2724   MongoDB         mongodb-20260428-151122   1.04             1995-08-31   9          25                    5627                  0.00444286475919673     17                     
2725   MongoDB         mongodb-20260428-151122   1.04             1995-08-31   10         31                    6283                  0.004933948750596849    16                     
2726   MongoDB         mongodb-20260428-151122   1.04             1995-08-31   11         18                    6321                  0.0028476506881822496   15                     
2727   MongoDB         mongodb-20260428-151122   1.04             1995-08-31   12         24                    5581                  0.004300304604909514    17                     
2728   MongoDB         mongodb-20260428-151122   1.04             1995-08-31   13         34                    5948                  0.0057162071284465365   15                     
2729   MongoDB         mongodb-20260428-151122   1.04             1995-08-31   14         63                    5513                  0.011427534917467803    24                     
2730   MongoDB         mongodb-20260428-151122   1.04             1995-08-31   15         33                    5416                  0.006093057607090104    17                     
2731   MongoDB         mongodb-20260428-151122   1.04             1995-08-31   16         15                    3883                  0.0038629925315477724   11                     
2732   MongoDB         mongodb-20260428-151122   1.04             1995-08-31   17         22                    3722                  0.005910800644814616    14                     
2733   MongoDB         mongodb-20260428-151122   1.04             1995-08-31   18         15                    3163                  0.00474233322794815     9                      
2734   MongoDB         mongodb-20260428-151122   1.04             1995-08-31   19         19                    2946                  0.006449422946367957    12                     
2735   MongoDB         mongodb-20260428-151122   1.04             1995-08-31   20         13                    2737                  0.0047497259773474606   9                      
2736   MongoDB         mongodb-20260428-151122   1.04             1995-08-31   21         44                    2463                  0.017864393016646368    15                     
2737   MongoDB         mongodb-20260428-151122   1.04             1995-08-31   22         8                     2896                  0.0027624309392265192   6                      
2738   MongoDB         mongodb-20260428-151122   1.04             1995-08-31   23         26                    2457                  0.010582010582010581    8                      

--- MapReduce ---
id     pipeline_name   run_id                      execution_time   log_date     log_hour   error_request_count   total_request_count   error_rate   distinct_error_hosts   
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------
1      MapReduce       mapreduce-20260428-151021   5.235            1995-07-01   0          24                    3565                  0.006732     12                     
2      MapReduce       mapreduce-20260428-151021   5.235            1995-07-01   1          10                    3004                  0.003329     7                      
3      MapReduce       mapreduce-20260428-151021   5.235            1995-07-01   2          12                    2268                  0.005291     9                      
4      MapReduce       mapreduce-20260428-151021   5.235            1995-07-01   3          16                    1734                  0.009227     5                      
5      MapReduce       mapreduce-20260428-151021   5.235            1995-07-01   4          10                    1482                  0.006748     8                      
6      MapReduce       mapreduce-20260428-151021   5.235            1995-07-01   5          9                     1343                  0.006701     5                      
7      MapReduce       mapreduce-20260428-151021   5.235            1995-07-01   6          4                     1528                  0.002618     3                      
8      MapReduce       mapreduce-20260428-151021   5.235            1995-07-01   7          2                     1557                  0.001285     1                      
9      MapReduce       mapreduce-20260428-151021   5.235            1995-07-01   8          6                     1927                  0.003114     4                      
10     MapReduce       mapreduce-20260428-151021   5.235            1995-07-01   9          3                     2096                  0.001431     2                      
11     MapReduce       mapreduce-20260428-151021   5.235            1995-07-01   10         13                    3046                  0.004268     7                      
12     MapReduce       mapreduce-20260428-151021   5.235            1995-07-01   11         23                    3428                  0.006709     13                     
13     MapReduce       mapreduce-20260428-151021   5.235            1995-07-01   12         10                    2769                  0.003611     7                      
14     MapReduce       mapreduce-20260428-151021   5.235            1995-07-01   13         13                    3086                  0.004213     10                     
15     MapReduce       mapreduce-20260428-151021   5.235            1995-07-01   14         19                    3133                  0.006064     14                     
16     MapReduce       mapreduce-20260428-151021   5.235            1995-07-01   15         17                    3272                  0.005196     12                     
17     MapReduce       mapreduce-20260428-151021   5.235            1995-07-01   16         14                    3191                  0.004387     9                      
18     MapReduce       mapreduce-20260428-151021   5.235            1995-07-01   17         15                    3671                  0.004086     9                      
19     MapReduce       mapreduce-20260428-151021   5.235            1995-07-01   18         15                    3192                  0.004699     11                     
20     MapReduce       mapreduce-20260428-151021   5.235            1995-07-01   19         16                    2831                  0.005652     11                     
21     MapReduce       mapreduce-20260428-151021   5.235            1995-07-01   20         10                    2958                  0.003381     8                      
22     MapReduce       mapreduce-20260428-151021   5.235            1995-07-01   21         24                    3502                  0.006853     12                     
23     MapReduce       mapreduce-20260428-151021   5.235            1995-07-01   22         18                    3278                  0.005491     12                     
24     MapReduce       mapreduce-20260428-151021   5.235            1995-07-01   23         13                    2853                  0.004557     7                      
25     MapReduce       mapreduce-20260428-151021   5.235            1995-07-02   0          20                    2858                  0.006998     11                     
26     MapReduce       mapreduce-20260428-151021   5.235            1995-07-02   1          15                    2570                  0.005837     9                      
27     MapReduce       mapreduce-20260428-151021   5.235            1995-07-02   2          8                     2056                  0.003891     4                      
28     MapReduce       mapreduce-20260428-151021   5.235            1995-07-02   3          7                     1505                  0.004651     5                      
29     MapReduce       mapreduce-20260428-151021   5.235            1995-07-02   4          2                     1286                  0.001555     2                      
30     MapReduce       mapreduce-20260428-151021   5.235            1995-07-02   5          3                     1291                  0.002324     3                      
31     MapReduce       mapreduce-20260428-151021   5.235            1995-07-02   6          10                    1293                  0.007734     4                      
32     MapReduce       mapreduce-20260428-151021   5.235            1995-07-02   7          8                     1229                  0.006509     6                      
33     MapReduce       mapreduce-20260428-151021   5.235            1995-07-02   8          16                    1432                  0.011173     2                      
34     MapReduce       mapreduce-20260428-151021   5.235            1995-07-02   9          14                    1895                  0.007388     8                      
35     MapReduce       mapreduce-20260428-151021   5.235            1995-07-02   10         7                     2124                  0.003296     5                      
36     MapReduce       mapreduce-20260428-151021   5.235            1995-07-02   11         9                     2450                  0.003673     7                      
37     MapReduce       mapreduce-20260428-151021   5.235            1995-07-02   12         14                    3106                  0.004507     8                      
38     MapReduce       mapreduce-20260428-151021   5.235            1995-07-02   13         12                    2915                  0.004117     6                      
39     MapReduce       mapreduce-20260428-151021   5.235            1995-07-02   14         11                    3063                  0.003591     6                      
40     MapReduce       mapreduce-20260428-151021   5.235            1995-07-02   15         14                    2738                  0.005113     10                     
41     MapReduce       mapreduce-20260428-151021   5.235            1995-07-02   16         32                    3155                  0.010143     14                     
42     MapReduce       mapreduce-20260428-151021   5.235            1995-07-02   17         4                     3537                  0.001131     4                      
43     MapReduce       mapreduce-20260428-151021   5.235            1995-07-02   18         15                    3186                  0.004708     8                      
44     MapReduce       mapreduce-20260428-151021   5.235            1995-07-02   19         9                     2790                  0.003226     8                      
45     MapReduce       mapreduce-20260428-151021   5.235            1995-07-02   20         10                    2961                  0.003377     5                      
46     MapReduce       mapreduce-20260428-151021   5.235            1995-07-02   21         11                    3381                  0.003253     8                      
47     MapReduce       mapreduce-20260428-151021   5.235            1995-07-02   22         17                    3730                  0.004558     8                      
48     MapReduce       mapreduce-20260428-151021   5.235            1995-07-02   23         28                    3714                  0.007539     10                     
49     MapReduce       mapreduce-20260428-151021   5.235            1995-07-03   0          15                    3016                  0.004973     11                     
50     MapReduce       mapreduce-20260428-151021   5.235            1995-07-03   1          8                     2395                  0.00334      5                      
51     MapReduce       mapreduce-20260428-151021   5.235            1995-07-03   2          12                    2205                  0.005442     7                      
52     MapReduce       mapreduce-20260428-151021   5.235            1995-07-03   3          6                     2041                  0.00294      6                      
53     MapReduce       mapreduce-20260428-151021   5.235            1995-07-03   4          7                     1539                  0.004548     5                      
54     MapReduce       mapreduce-20260428-151021   5.235            1995-07-03   5          7                     1750                  0.004        3                      
55     MapReduce       mapreduce-20260428-151021   5.235            1995-07-03   6          6                     1703                  0.003523     4                      
56     MapReduce       mapreduce-20260428-151021   5.235            1995-07-03   7          17                    2862                  0.00594      9                      
57     MapReduce       mapreduce-20260428-151021   5.235            1995-07-03   8          14                    3672                  0.003813     11                     
58     MapReduce       mapreduce-20260428-151021   5.235            1995-07-03   9          58                    4810                  0.012058     18                     
59     MapReduce       mapreduce-20260428-151021   5.235            1995-07-03   10         72                    4529                  0.015898     16                     
60     MapReduce       mapreduce-20260428-151021   5.235            1995-07-03   11         17                    4791                  0.003548     12                     
61     MapReduce       mapreduce-20260428-151021   5.235            1995-07-03   12         21                    5535                  0.003794     17                     
62     MapReduce       mapreduce-20260428-151021   5.235            1995-07-03   13         15                    6020                  0.002492     14                     
63     MapReduce       mapreduce-20260428-151021   5.235            1995-07-03   14         36                    5515                  0.006528     18                     
64     MapReduce       mapreduce-20260428-151021   5.235            1995-07-03   15         27                    5610                  0.004813     18                     
65     MapReduce       mapreduce-20260428-151021   5.235            1995-07-03   16         29                    5388                  0.005382     12                     
66     MapReduce       mapreduce-20260428-151021   5.235            1995-07-03   17         38                    4545                  0.008361     18                     
67     MapReduce       mapreduce-20260428-151021   5.235            1995-07-03   18         13                    3444                  0.003775     7                      
68     MapReduce       mapreduce-20260428-151021   5.235            1995-07-03   19         20                    3712                  0.005388     13                     
69     MapReduce       mapreduce-20260428-151021   5.235            1995-07-03   20         17                    3760                  0.004521     12                     
70     MapReduce       mapreduce-20260428-151021   5.235            1995-07-03   21         19                    3832                  0.004958     9                      
71     MapReduce       mapreduce-20260428-151021   5.235            1995-07-03   22         18                    3197                  0.00563      12                     
72     MapReduce       mapreduce-20260428-151021   5.235            1995-07-03   23         37                    3713                  0.009965     15                     
73     MapReduce       mapreduce-20260428-151021   5.235            1995-07-04   0          13                    3143                  0.004136     8                      
74     MapReduce       mapreduce-20260428-151021   5.235            1995-07-04   1          20                    2821                  0.00709      12                     
75     MapReduce       mapreduce-20260428-151021   5.235            1995-07-04   2          10                    2530                  0.003953     7                      
76     MapReduce       mapreduce-20260428-151021   5.235            1995-07-04   3          9                     1993                  0.004516     4                      
77     MapReduce       mapreduce-20260428-151021   5.235            1995-07-04   4          0                     1743                  0.0          0                      
78     MapReduce       mapreduce-20260428-151021   5.235            1995-07-04   5          8                     1733                  0.004616     5                      
79     MapReduce       mapreduce-20260428-151021   5.235            1995-07-04   6          5                     1709                  0.002926     5                      
80     MapReduce       mapreduce-20260428-151021   5.235            1995-07-04   7          3                     2172                  0.001381     3                      
81     MapReduce       mapreduce-20260428-151021   5.235            1995-07-04   8          13                    3006                  0.004325     12                     
82     MapReduce       mapreduce-20260428-151021   5.235            1995-07-04   9          12                    3059                  0.003923     9                      
83     MapReduce       mapreduce-20260428-151021   5.235            1995-07-04   10         17                    3583                  0.004745     11                     
84     MapReduce       mapreduce-20260428-151021   5.235            1995-07-04   11         29                    3584                  0.008092     10                     
85     MapReduce       mapreduce-20260428-151021   5.235            1995-07-04   12         11                    3402                  0.003233     7                      
86     MapReduce       mapreduce-20260428-151021   5.235            1995-07-04   13         18                    3550                  0.00507      15                     
87     MapReduce       mapreduce-20260428-151021   5.235            1995-07-04   14         19                    3278                  0.005796     11                     
88     MapReduce       mapreduce-20260428-151021   5.235            1995-07-04   15         23                    4174                  0.00551      17                     
89     MapReduce       mapreduce-20260428-151021   5.235            1995-07-04   16         30                    3579                  0.008382     14                     
90     MapReduce       mapreduce-20260428-151021   5.235            1995-07-04   17         17                    3693                  0.004603     10                     
91     MapReduce       mapreduce-20260428-151021   5.235            1995-07-04   18         41                    2912                  0.01408      9                      
92     MapReduce       mapreduce-20260428-151021   5.235            1995-07-04   19         3                     2955                  0.001015     3                      
93     MapReduce       mapreduce-20260428-151021   5.235            1995-07-04   20         10                    2683                  0.003727     6                      
94     MapReduce       mapreduce-20260428-151021   5.235            1995-07-04   21         13                    2671                  0.004867     7                      
95     MapReduce       mapreduce-20260428-151021   5.235            1995-07-04   22         12                    2941                  0.00408      7                      
96     MapReduce       mapreduce-20260428-151021   5.235            1995-07-04   23         27                    3538                  0.007631     13                     
97     MapReduce       mapreduce-20260428-151021   5.235            1995-07-05   0          25                    2505                  0.00998      10                     
98     MapReduce       mapreduce-20260428-151021   5.235            1995-07-05   1          34                    2032                  0.016732     10                     
99     MapReduce       mapreduce-20260428-151021   5.235            1995-07-05   2          8                     1933                  0.004139     7                      
100    MapReduce       mapreduce-20260428-151021   5.235            1995-07-05   3          8                     1998                  0.004004     3                      
101    MapReduce       mapreduce-20260428-151021   5.235            1995-07-05   4          4                     1479                  0.002705     3                      
102    MapReduce       mapreduce-20260428-151021   5.235            1995-07-05   5          4                     1634                  0.002448     2                      
103    MapReduce       mapreduce-20260428-151021   5.235            1995-07-05   6          5                     1821                  0.002746     5                      
104    MapReduce       mapreduce-20260428-151021   5.235            1995-07-05   7          15                    2996                  0.005007     4                      
105    MapReduce       mapreduce-20260428-151021   5.235            1995-07-05   8          29                    3824                  0.007584     11                     
106    MapReduce       mapreduce-20260428-151021   5.235            1995-07-05   9          20                    4456                  0.004488     13                     
107    MapReduce       mapreduce-20260428-151021   5.235            1995-07-05   10         21                    4974                  0.004222     12                     
108    MapReduce       mapreduce-20260428-151021   5.235            1995-07-05   11         13                    6175                  0.002105     13                     
109    MapReduce       mapreduce-20260428-151021   5.235            1995-07-05   12         23                    6165                  0.003731     15                     
110    MapReduce       mapreduce-20260428-151021   5.235            1995-07-05   13         8                     5115                  0.001564     8                      
111    MapReduce       mapreduce-20260428-151021   5.235            1995-07-05   14         32                    8034                  0.003983     18                     
112    MapReduce       mapreduce-20260428-151021   5.235            1995-07-05   15         39                    6757                  0.005772     16                     
113    MapReduce       mapreduce-20260428-151021   5.235            1995-07-05   16         35                    7211                  0.004854     22                     
114    MapReduce       mapreduce-20260428-151021   5.235            1995-07-05   17         17                    4726                  0.003597     8                      
115    MapReduce       mapreduce-20260428-151021   5.235            1995-07-05   18         33                    4243                  0.007778     17                     
116    MapReduce       mapreduce-20260428-151021   5.235            1995-07-05   19         22                    3988                  0.005517     13                     
117    MapReduce       mapreduce-20260428-151021   5.235            1995-07-05   20         21                    3134                  0.006701     9                      
118    MapReduce       mapreduce-20260428-151021   5.235            1995-07-05   21         9                     3137                  0.002869     5                      
119    MapReduce       mapreduce-20260428-151021   5.235            1995-07-05   22         26                    3206                  0.00811      14                     
120    MapReduce       mapreduce-20260428-151021   5.235            1995-07-05   23         49                    3032                  0.016161     11                     
121    MapReduce       mapreduce-20260428-151021   5.235            1995-07-06   0          24                    2658                  0.009029     16                     
122    MapReduce       mapreduce-20260428-151021   5.235            1995-07-06   1          38                    1948                  0.019507     6                      
123    MapReduce       mapreduce-20260428-151021   5.235            1995-07-06   2          5                     1805                  0.00277      5                      
124    MapReduce       mapreduce-20260428-151021   5.235            1995-07-06   3          2                     1539                  0.0013       2                      
125    MapReduce       mapreduce-20260428-151021   5.235            1995-07-06   4          6                     1429                  0.004199     3                      
126    MapReduce       mapreduce-20260428-151021   5.235            1995-07-06   5          7                     1652                  0.004237     5                      
127    MapReduce       mapreduce-20260428-151021   5.235            1995-07-06   6          14                    1830                  0.00765      8                      
128    MapReduce       mapreduce-20260428-151021   5.235            1995-07-06   7          6                     2755                  0.002178     6                      
129    MapReduce       mapreduce-20260428-151021   5.235            1995-07-06   8          16                    4200                  0.00381      11                     
130    MapReduce       mapreduce-20260428-151021   5.235            1995-07-06   9          23                    5011                  0.00459      18                     
131    MapReduce       mapreduce-20260428-151021   5.235            1995-07-06   10         49                    5815                  0.008426     26                     
132    MapReduce       mapreduce-20260428-151021   5.235            1995-07-06   11         36                    6422                  0.005606     23                     
133    MapReduce       mapreduce-20260428-151021   5.235            1995-07-06   12         56                    6405                  0.008743     22                     
134    MapReduce       mapreduce-20260428-151021   5.235            1995-07-06   13         23                    6926                  0.003321     18                     
135    MapReduce       mapreduce-20260428-151021   5.235            1995-07-06   14         31                    6924                  0.004477     21                     
136    MapReduce       mapreduce-20260428-151021   5.235            1995-07-06   15         37                    7061                  0.00524      20                     
137    MapReduce       mapreduce-20260428-151021   5.235            1995-07-06   16         36                    6678                  0.005391     16                     
138    MapReduce       mapreduce-20260428-151021   5.235            1995-07-06   17         33                    5479                  0.006023     22                     
139    MapReduce       mapreduce-20260428-151021   5.235            1995-07-06   18         31                    4787                  0.006476     19                     
140    MapReduce       mapreduce-20260428-151021   5.235            1995-07-06   19         32                    4227                  0.00757      16                     
141    MapReduce       mapreduce-20260428-151021   5.235            1995-07-06   20         27                    4060                  0.00665      20                     
142    MapReduce       mapreduce-20260428-151021   5.235            1995-07-06   21         38                    3480                  0.01092      26                     
143    MapReduce       mapreduce-20260428-151021   5.235            1995-07-06   22         43                    3961                  0.010856     31                     
144    MapReduce       mapreduce-20260428-151021   5.235            1995-07-06   23         32                    3908                  0.008188     17                     
145    MapReduce       mapreduce-20260428-151021   5.235            1995-07-07   0          13                    2691                  0.004831     11                     
146    MapReduce       mapreduce-20260428-151021   5.235            1995-07-07   1          18                    2639                  0.006821     6                      
147    MapReduce       mapreduce-20260428-151021   5.235            1995-07-07   2          15                    2189                  0.006852     9                      
148    MapReduce       mapreduce-20260428-151021   5.235            1995-07-07   3          12                    1590                  0.007547     5                      
149    MapReduce       mapreduce-20260428-151021   5.235            1995-07-07   4          15                    1361                  0.011021     7                      
150    MapReduce       mapreduce-20260428-151021   5.235            1995-07-07   5          6                     959                   0.006257     4                      
151    MapReduce       mapreduce-20260428-151021   5.235            1995-07-07   6          8                     1168                  0.006849     6                      
152    MapReduce       mapreduce-20260428-151021   5.235            1995-07-07   7          10                    2320                  0.00431      8                      
153    MapReduce       mapreduce-20260428-151021   5.235            1995-07-07   8          33                    4843                  0.006814     20                     
154    MapReduce       mapreduce-20260428-151021   5.235            1995-07-07   9          25                    5406                  0.004624     17                     
155    MapReduce       mapreduce-20260428-151021   5.235            1995-07-07   10         33                    5944                  0.005552     21                     
156    MapReduce       mapreduce-20260428-151021   5.235            1995-07-07   11         30                    6536                  0.00459      19                     
157    MapReduce       mapreduce-20260428-151021   5.235            1995-07-07   12         24                    6784                  0.003538     17                     
158    MapReduce       mapreduce-20260428-151021   5.235            1995-07-07   13         39                    5962                  0.006541     22                     
159    MapReduce       mapreduce-20260428-151021   5.235            1995-07-07   14         24                    4714                  0.005091     19                     
160    MapReduce       mapreduce-20260428-151021   5.235            1995-07-07   15         37                    5752                  0.006433     15                     
161    MapReduce       mapreduce-20260428-151021   5.235            1995-07-07   16         42                    5449                  0.007708     22                     
162    MapReduce       mapreduce-20260428-151021   5.235            1995-07-07   17         32                    4999                  0.006401     18                     
163    MapReduce       mapreduce-20260428-151021   5.235            1995-07-07   18         34                    3333                  0.010201     17                     
164    MapReduce       mapreduce-20260428-151021   5.235            1995-07-07   19         27                    2554                  0.010572     13                     
165    MapReduce       mapreduce-20260428-151021   5.235            1995-07-07   20         15                    2680                  0.005597     13                     
166    MapReduce       mapreduce-20260428-151021   5.235            1995-07-07   21         24                    2450                  0.009796     14                     
